LoanRange,BusinessName,State,Jobs,Date
"d $350,000-1 million",AMERICAS CHOICE HOME LOANS LP,TX,54,4/10/20
"d $350,000-1 million",ATLAS-GULF COAST INC,TX,54,5/3/20
"d $350,000-1 million",AUTOMOBILE RECOVERY BUREAU IN,TX,54,4/30/20
"d $350,000-1 million",AV TECHNICAL SUPPORT INC,TX,54,4/14/20
"d $350,000-1 million",BRADZOIL INC,TX,54,5/3/20
"d $350,000-1 million",BRITE DIVINITY SCHOOL,TX,54,4/10/20
"d $350,000-1 million",BULL-DAWG ENERGY SERVICES LLC,TX,54,4/15/20
"d $350,000-1 million","CAFE TOULOUSE RIVER OAKS DISTRICT, LP",TX,54,4/9/20
"d $350,000-1 million","CAPITAL SPECTRUM, L.P.",TX,54,4/8/20
"d $350,000-1 million","CAREVIEW COMMUNICATIONS, INC.",TX,54,4/5/20
"d $350,000-1 million","CASA DE ESPERANZA DE LOS NINOS, INC",TX,54,4/15/20
"d $350,000-1 million",CENTRAL HOSPITAL OF BOWIE LP,TX,54,5/15/20
"d $350,000-1 million",CHOP IT LLC,TX,54,4/9/20
"d $350,000-1 million",CITYPLACE HOTEL REALTY LP,TX,54,4/15/20
"d $350,000-1 million","CONROE WELDING SUPPLY, INC.",TX,54,4/8/20
"d $350,000-1 million","CONSTRUCTION OUTFITTERS INTERNATIONAL, INC",TX,54,4/7/20
"d $350,000-1 million","CONTINENTAL FORWARDING SERVICE, INC",TX,54,5/1/20
"d $350,000-1 million","CORNER CONCEPTS, LLC",TX,54,4/9/20
"d $350,000-1 million",COURSEAU CONCEPTS LLC,TX,54,4/11/20
"d $350,000-1 million",CPI PRODUCTS LLC,TX,54,4/12/20
"d $350,000-1 million","CULLUM CONSTRUCTION COMPANY, INC.",TX,54,4/11/20
"d $350,000-1 million","D & L QUALITY PAINTING, INC",TX,54,4/5/20
"d $350,000-1 million","DD GRID, LLC",TX,54,4/10/20
"d $350,000-1 million","DENTAL ECONOMICS HOLDINGS, INC.",TX,54,4/28/20
"d $350,000-1 million","DEPENDABLE HEALTH SERVICES, INC.",TX,54,4/9/20
"d $350,000-1 million",DEXTER & COMPANY,TX,54,4/6/20
"d $350,000-1 million","DGM VENTURES, INC",TX,54,4/13/20
"d $350,000-1 million",DOUGLASS NISSAN INC,TX,54,4/11/20
"d $350,000-1 million","DUBOSE DRILLING, INC",TX,54,4/8/20
"d $350,000-1 million",DYNAMIC BASE CONSTRUCTION LLC,TX,54,4/13/20
"d $350,000-1 million","EASTEX ENVIRONMENTAL LABORATORY, INC",TX,54,4/28/20
"d $350,000-1 million","EEES ENERGY SOLUTIONS, LLC.",TX,54,4/10/20
"d $350,000-1 million","ENDZONE ATHLETICS, INC.",TX,54,5/1/20
"d $350,000-1 million","EXPRESS BOLT & GASKET, LLC",TX,54,4/7/20
"d $350,000-1 million","FAIRWAY FORD MERCURY, INC",TX,54,4/7/20
"d $350,000-1 million","FGL GROUP, LLC",TX,54,4/6/20
"d $350,000-1 million","FIRE & ACCESS CONTROL SYSTEMS.COM, INC.",TX,54,4/10/20
"d $350,000-1 million",FIRST BAPTIST CHURCH OF FRISCO TEXAS,TX,54,4/9/20
"d $350,000-1 million","FITTINGS UNLIMITED, INC",TX,54,4/28/20
"d $350,000-1 million",FLAIR DATA SYSTEMS INC,TX,54,4/8/20
"d $350,000-1 million","FRESNEL TECHNOLOGIES, INC.",TX,54,4/9/20
"d $350,000-1 million",FRITEL & ASSOCIATES,TX,54,4/10/20
"d $350,000-1 million","GAME CIRCUS, LLC",TX,54,4/6/20
"d $350,000-1 million","GREIG AUTOMOTIVE, INC.",TX,54,4/6/20
"d $350,000-1 million","GULF COAST ALLOY WELDING, INC.",TX,54,4/10/20
"d $350,000-1 million",GULF COAST TANK AND CONSTRUCTION,TX,54,4/8/20
"d $350,000-1 million",HARVESTAFF LLC,TX,54,4/29/20
"d $350,000-1 million","HENLEY-JOHNSTON & ASSOCIATES, INC.",TX,54,4/14/20
"d $350,000-1 million","HI-STANDARD EQUIPMENT & SUPPLY CO., INC.",TX,54,4/5/20
"d $350,000-1 million","HISUN MOTORS CORP., U.S.A.",TX,54,5/1/20
"d $350,000-1 million","HOLT,HOLT,& DAD INC.",TX,54,4/13/20
"d $350,000-1 million",HOWARD'S MECHANICAL INC,TX,54,4/4/20
"d $350,000-1 million","HP CLUB PARTNER, LLC",TX,54,4/5/20
"d $350,000-1 million","INSULTHERM, INC.",TX,54,4/8/20
"d $350,000-1 million","INTEGRANET PHYSICIAN RESOURCE, INC.",TX,54,4/8/20
"d $350,000-1 million","INTEGRATED TECHNOLOGY AND SECURITY, LLC",TX,54,4/8/20
"d $350,000-1 million","J B HUDCO, L.L.C.",TX,54,4/9/20
"d $350,000-1 million",J4 DEVELOPMENT INC,TX,54,4/5/20
"d $350,000-1 million",JERRYS HYUNDAI LLC,TX,54,4/15/20
"d $350,000-1 million",JEWISH FAMILY SERVICE,TX,54,4/10/20
"d $350,000-1 million","JK RADIANT, LP",TX,54,4/13/20
"d $350,000-1 million",JOHNSON ROOFING,TX,54,4/15/20
"d $350,000-1 million","K-BAR TEXAS ELECTRIC, INC",TX,54,4/28/20
"d $350,000-1 million","KIRTLEY ROOFING & SHEET METAL, LLC",TX,54,4/15/20
"d $350,000-1 million","KLIPPENSTEIN TRAILERS, LLC",TX,54,4/27/20
"d $350,000-1 million",LANCE RENTAL COMPANY LP,TX,54,4/10/20
"d $350,000-1 million",LEACHMAN CARDIOLOGY ASSOCIATES PA,TX,54,4/13/20
"d $350,000-1 million","LOCAL YOCAL, LLC",TX,54,4/10/20
"d $350,000-1 million","LONGVIEW GLASS, LLC",TX,54,4/7/20
"d $350,000-1 million","LOOP 1 SYSTEMS, INC.",TX,54,4/11/20
"d $350,000-1 million","LPC PERSONNEL, INC.",TX,54,4/9/20
"d $350,000-1 million",M&A TECHNOLOGY INC.,TX,54,4/9/20
"d $350,000-1 million",MADDOX METAL WORKS INC.,TX,54,5/1/20
"d $350,000-1 million","MAINTENANCE OF WAY CONSTRUCTION SERVICES, LLC",TX,54,4/15/20
"d $350,000-1 million",MALONEBAILEY LLP,TX,54,5/3/20
"d $350,000-1 million",MANSFIELD DERMATOLOGY PLLC,TX,54,4/27/20
"d $350,000-1 million","MARC ELLMAN, M.D., P.A.",TX,54,5/1/20
"d $350,000-1 million","MARKCO MACHINE WORKS, INC.",TX,54,4/14/20
"d $350,000-1 million","MASONS MILL & LUMBER CO., INC",TX,54,4/10/20
"d $350,000-1 million","MCSWEENEY COMMERCIAL PAINTING,",TX,54,4/7/20
"d $350,000-1 million","MECHANICAL REPS, INC.",TX,54,4/14/20
"d $350,000-1 million","MEDICAL-DENTAL-HOSPITAL BUREAU OF SAN ANTONIO, INC.",TX,54,4/6/20
"d $350,000-1 million",METRO POLLO CORP,TX,54,5/22/20
"d $350,000-1 million","MIMCO, LLC",TX,54,4/5/20
"d $350,000-1 million",MISSION WRECKER SERVICE S.A. INC,TX,54,4/9/20
"d $350,000-1 million","MORRELL MSSONRY SUPPLY, INC",TX,54,4/30/20
"d $350,000-1 million","MOTOR TRIKE, INC.",TX,54,4/11/20
"d $350,000-1 million",MUELLER WATER CONDITIONING,TX,54,4/13/20
"d $350,000-1 million",NORTHSIDE CHRISTIAN CHURCH,TX,54,4/15/20
"d $350,000-1 million",OPIELA MECHANICAL INC,TX,54,4/6/20
"d $350,000-1 million",OUTLAW EQUINE LLC,TX,54,4/13/20
"d $350,000-1 million",P10 HOTEL INVESTMENTS LTD,TX,54,4/14/20
"d $350,000-1 million",PAC TOWER SERVICES LLC,TX,54,4/9/20
"d $350,000-1 million",PATHWAY HOSPICE LLC,TX,54,4/10/20
"d $350,000-1 million","PENNUM, INC.",TX,54,4/13/20
"d $350,000-1 million",PERFORMANCE CHEMICAL COMPANY,TX,54,4/9/20
"d $350,000-1 million","PERRY OFFICE PRODUCTS, INC",TX,54,4/8/20
"d $350,000-1 million",PETREK MECHANICAL CONTRACTORS LTD,TX,54,4/15/20
"d $350,000-1 million",POTAMKIN BAYTOWN HY LLC,TX,54,4/27/20
"d $350,000-1 million","PRECISION BODY WORKS, INC.",TX,54,4/11/20
"d $350,000-1 million",PRECISION CAMERA INC.,TX,54,4/12/20
"d $350,000-1 million","PREMARK HEALTH SCIENCE, INC.",TX,54,4/12/20
"d $350,000-1 million",PRIME STEAK LTD,TX,54,4/13/20
"d $350,000-1 million",PROFESSIONAL ASSOCIATION FOR PEDIATRICS,TX,54,4/7/20
"d $350,000-1 million","PROTEUS SERVICES, LLC",TX,54,5/1/20
"d $350,000-1 million","PROVIDENT REALTY ADVISORS, INC.",TX,54,4/8/20
"d $350,000-1 million","R&D MARBLE, INC.",TX,54,4/8/20
"d $350,000-1 million",RAY'S PHARMACY INC.,TX,54,4/6/20
"d $350,000-1 million","REDBIRD FLIGHT INTERNATIONAL, INC.",TX,54,5/1/20
"d $350,000-1 million","REDDICO CONSTRUCTION CO., INC.",TX,54,4/11/20
"d $350,000-1 million","REED, WELLS, BENSON AND COMPANY",TX,54,4/27/20
"d $350,000-1 million","REEP MANAGEMENT, INC",TX,54,4/4/20
"d $350,000-1 million","REHLER VAUGHN AND KOONE, INC.",TX,54,4/11/20
"d $350,000-1 million",RLB TEXAS AUTO CENTER LLC,TX,54,4/13/20
"d $350,000-1 million",ROCK FIN COUNTERTOPS INC,TX,54,4/14/20
"d $350,000-1 million","ROMNEY PEST CONTROL, LLC",TX,54,4/13/20
"d $350,000-1 million",RON HOOVER COMPANIES OF HOUSTON INC,TX,54,4/12/20
"d $350,000-1 million",ROYALTY WELL SERVICE INC,TX,54,4/27/20
"d $350,000-1 million",S & N FINANCIAL LLC,TX,54,4/10/20
"d $350,000-1 million",SAN JACINTO CHRISTIAN ACADEMY INC.,TX,54,4/14/20
"d $350,000-1 million",SAN JUAN MOTORS LLC,TX,54,4/13/20
"d $350,000-1 million","SANDSRX, LLC",TX,54,4/7/20
"d $350,000-1 million",SANTINI EXPORT PACKING CORP,TX,54,4/28/20
"d $350,000-1 million","SCOTT AIRPORT PARKING, LLC",TX,54,4/12/20
"d $350,000-1 million","SEARCH MINISTRIES, INC",TX,54,4/6/20
"d $350,000-1 million",SERGIO & LUCINDA SHEARER,TX,54,4/10/20
"d $350,000-1 million","SFS SECURITY FIRE SYSTEMS, INC.",TX,54,4/11/20
"d $350,000-1 million","SIGMA CORE, LLC",TX,54,4/4/20
"d $350,000-1 million","SMART PLUMBING, INC.",TX,54,4/7/20
"d $350,000-1 million","SOUTHWEST LTC- GHC PORT ARTHUR, LLC",TX,54,4/13/20
"d $350,000-1 million","SOUTHWEST LTC- WATERTON, LLC",TX,54,4/13/20
"d $350,000-1 million",SPCP PROPERTY MANAGEMENT LLC,TX,54,4/5/20
"d $350,000-1 million",ST MARTINS EPISCOPAL PRESCHOOL,TX,54,4/15/20
"d $350,000-1 million",STEPHEN MILLER MD PA,TX,54,4/10/20
"d $350,000-1 million","STOWE'S INDEPENDENT SERVICES, LLC",TX,54,4/6/20
"d $350,000-1 million","STRATEGIC CONSTRUCTION, LTD",TX,54,4/6/20
"d $350,000-1 million",STUDIO 8 ARCHITECTS INC,TX,54,4/28/20
"d $350,000-1 million","SUMMIT LTC WINNSBORO, LLC",TX,54,4/8/20
"d $350,000-1 million",SYNERGY CLEANING SOLUTIONS LLC,TX,54,4/11/20
"d $350,000-1 million","T-SHIRT TYCOON SOLUTIONS, INC",TX,54,4/6/20
"d $350,000-1 million",TE GRANT CONSTRUCTION LTD,TX,54,4/13/20
"d $350,000-1 million","TEKOA CHARTER SCHOOL, INC.",TX,54,4/15/20
"d $350,000-1 million","TEMPLE CHRISTIAN SCHOOLS OF FORT WORTH, INC.",TX,54,4/16/20
"d $350,000-1 million","TERRY BLACK'S BARBECUE DALLAS, LLC",TX,54,4/6/20
"d $350,000-1 million",TEXAS BLUEBONNET CONCRETE,TX,54,4/7/20
"d $350,000-1 million",TEXAS DISTRICT OF THE LUTHERAN CHURCH - MISSOURI SYNOD,TX,54,4/13/20
"d $350,000-1 million",TEXSUN ELECTRICAL CONTRACTORS INC.,TX,54,4/5/20
"d $350,000-1 million",THE HARRY BOCK COMPANY,TX,54,4/7/20
"d $350,000-1 million",THE INSTITUTE FOR CREATION RESEARCH DBA ACTS &AMP;  FACT,TX,54,5/1/20
"d $350,000-1 million",THE WINSTON SCHOOL,TX,54,5/1/20
"d $350,000-1 million",TRATTORIA CONGRESSO LP,TX,54,4/12/20
"d $350,000-1 million","TYLER CADILLAC, L.P.",TX,54,4/9/20
"d $350,000-1 million","URGENT CLINICS MEDICAL CARE, INC.",TX,54,4/13/20
"d $350,000-1 million","URGENT HEALTH SOLUTIONS, P. A.",TX,54,4/8/20
"d $350,000-1 million",VEHICLE LEASING LP,TX,54,4/8/20
"d $350,000-1 million",VETERINARY MEDICAL PROVIDERS PC,TX,54,4/8/20
"d $350,000-1 million",WONDERLAND EDUCATIONAL ESTATE ASSOCIATIO,TX,54,5/1/20
"e $150,000-350,000",1601 S CAGE LLC,TX,54,4/10/20
"e $150,000-350,000","5270, INC",TX,54,4/7/20
"e $150,000-350,000",ABC RESOURCES LLC,TX,54,4/8/20
"e $150,000-350,000","ACCENT MAINTENANCE CO., INC.",TX,54,4/28/20
"e $150,000-350,000","ADVANCE CHILD CARE-ARTS, INC.",TX,54,4/28/20
"e $150,000-350,000",ADVANCED THERACARE STAFFING & HEALTH SERVICES INC.,TX,54,4/16/20
"e $150,000-350,000",ALL AMERICAN PREMIUM TEXTILE LLC,TX,54,5/19/20
"e $150,000-350,000","AMLEH & SON'S 3, LLC.",TX,54,4/10/20
"e $150,000-350,000","AUSTIN HAWK, LP",TX,54,4/4/20
"e $150,000-350,000",BOWERS & STEGALL RESTAURANTS LLC,TX,54,4/13/20
"e $150,000-350,000",BOYS & GIRLS CLUBS OF EL PASO,TX,54,4/9/20
"e $150,000-350,000","BRUECHER FOUNDATION SERVICES, INC.",TX,54,4/29/20
"e $150,000-350,000",CHAMPAGNE INC,TX,54,4/14/20
"e $150,000-350,000","CHILDREN'S ADVOCACY CENTER OF COLLIN COUNTY, INC.",TX,54,4/13/20
"e $150,000-350,000",CHILDREN'S ASSOCIATION FOR MAXIMUM POTENTIAL,TX,54,4/9/20
"e $150,000-350,000",CLEAR LAKE PRESBYTERIAN CHURCH,TX,54,4/7/20
"e $150,000-350,000","COLE ABA SOLUTIONS, INC",TX,54,4/4/20
"e $150,000-350,000","COLSI, INC.",TX,54,4/10/20
"e $150,000-350,000",COOPER 2 LLC,TX,54,5/1/20
"e $150,000-350,000","COUNTRY HOME LEARNING CENTER #8, LTD.",TX,54,4/14/20
"e $150,000-350,000",CS SCHOOL CORPORATION,TX,54,4/6/20
"e $150,000-350,000",CY-HOPE INC,TX,54,4/8/20
"e $150,000-350,000","DEVOTION HEALTH CARE SERVICES, INC.",TX,54,5/1/20
"e $150,000-350,000",DR. BOSE INDUSTRIAL & FAMILY MEDICINE PLLC,TX,54,4/15/20
"e $150,000-350,000","E & F ENTERPRISES, LLC",TX,54,4/6/20
"e $150,000-350,000",EDITION HEALTH SERVICES INC,TX,54,4/27/20
"e $150,000-350,000",ENCHILADAS CORPORATION,TX,54,4/13/20
"e $150,000-350,000","EXCLUSIVE HEALTH SERVICES, INC.",TX,54,5/1/20
"e $150,000-350,000",FAMILY RODRIGUEZ INC,TX,54,6/4/20
"e $150,000-350,000",FAVORED EXPRESS LLC,TX,54,6/19/20
"e $150,000-350,000",FF AUSTIN MOTEL LLC,TX,54,4/11/20
"e $150,000-350,000",FIRST BAPTIST CHURCH,TX,54,4/6/20
"e $150,000-350,000","FIRST UNITED METHODIST CHURCH OF BOERNE, TEXAS",TX,54,4/15/20
"e $150,000-350,000","FOURFOOT, LLC",TX,54,4/9/20
"e $150,000-350,000","GATTO NERO, LLC",TX,54,4/5/20
"e $150,000-350,000",GRANT LEIGHTON ASSOCIATES OF TEXAS INC.,TX,54,4/28/20
"e $150,000-350,000","H & C HAKIM #2, INC.",TX,54,4/8/20
"e $150,000-350,000",HARDIN JC ENTERPRISE LLC,TX,54,4/28/20
"e $150,000-350,000",HEALTH WATCH HEALTH CARE OF SW OKLAHOMA LLC,TX,54,4/14/20
"e $150,000-350,000","HELPING HEARTS SITTER SERVICE, LLC",TX,54,4/27/20
"e $150,000-350,000","HIGHT DESERT GARDEN HOLDINGS, LLC",TX,54,4/15/20
"e $150,000-350,000",INVESTIGATION TECHNOLOGIES INC,TX,54,5/4/20
"e $150,000-350,000",J WALKER ENTERPRISES LLC,TX,54,4/11/20
"e $150,000-350,000",JACOBY RESTAURANT GROUP LLC,TX,54,4/6/20
"e $150,000-350,000",JUMAGA INC,TX,54,4/9/20
"e $150,000-350,000","KEARNEY'S FEED STORE, LLC",TX,54,4/13/20
"e $150,000-350,000",KEVCO 7658,TX,54,4/14/20
"e $150,000-350,000","KID CITY CHILD CARE SPORTS & LEARNING CENTER, LLC",TX,54,4/8/20
"e $150,000-350,000","KWIK BROADWAY, LLC",TX,54,4/9/20
"e $150,000-350,000","LADY K, LLC",TX,54,4/13/20
"e $150,000-350,000",LIYA INVESTMENTS LP,TX,54,4/14/20
"e $150,000-350,000","LJX ENTERPRISES, LLC",TX,54,4/11/20
"e $150,000-350,000",MARCUZZO INC,TX,54,4/10/20
"e $150,000-350,000",MAYNARD'S PLACE LLC,TX,54,4/10/20
"e $150,000-350,000",MISSIO DEI CHURCH,TX,54,4/28/20
"e $150,000-350,000","NATIONAL FOUNDRY & MANUFACTURING CO., INC",TX,54,4/15/20
"e $150,000-350,000",NEW 5202 SOUTH PADRE ISLAND DRIVE LP,TX,54,4/9/20
"e $150,000-350,000","NEW BOSTON INVESTMENTS, LLC",TX,54,4/4/20
"e $150,000-350,000",NEW LIFE CHURCH CORPUS CHRISTI,TX,54,4/14/20
"e $150,000-350,000",NM FINE DINING LLC,TX,54,4/14/20
"e $150,000-350,000","NO BURGERZ, INC.",TX,54,4/29/20
"e $150,000-350,000","OUR PLACE KITCHENS OF TEXAS, LLC",TX,54,4/8/20
"e $150,000-350,000",PECOS COUNTY FEED & SUPPLY INC,TX,54,4/8/20
"e $150,000-350,000","POP-A-TOP, LTD",TX,54,4/10/20
"e $150,000-350,000",PRINCIPRIN SCHOOL INC,TX,54,4/11/20
"e $150,000-350,000",PROEATS LLC,TX,54,4/28/20
"e $150,000-350,000",PROVIDENT HOSPITALITY HOLDINGS ESC 3-7 LLC,TX,54,4/10/20
"e $150,000-350,000","QUALITY FAST SERVICE, INC.",TX,54,4/7/20
"e $150,000-350,000","RAN-PRO FARMS, INC.",TX,54,4/13/20
"e $150,000-350,000",RANCHO GRANDE MEXICAN GRILL AND BAR,TX,54,4/27/20
"e $150,000-350,000",RIDE HOUSTON LLC,TX,54,4/28/20
"e $150,000-350,000",ROSADO ENTERPRISES INC.,TX,54,4/10/20
"e $150,000-350,000","RVPP, LLC",TX,54,5/10/20
"e $150,000-350,000",RYNO CORRAL LLC,TX,54,4/4/20
"e $150,000-350,000",SHARKY'S WATERFRONT GRILL LLC,TX,54,4/15/20
"e $150,000-350,000",SOUTH FIRST PIZZERIA GROUP LLC,TX,54,4/4/20
"e $150,000-350,000",ST. LUKE'S UNITED METHODIST CHURCH,TX,54,4/27/20
"e $150,000-350,000","STERLING EVENTS HOSPITALITY, LTD.",TX,54,4/7/20
"e $150,000-350,000",SUBWAY OF WICHITA FALLS INC,TX,54,4/10/20
"e $150,000-350,000",TACO LINGO UPTOWN LLC,TX,54,4/10/20
"e $150,000-350,000",TCJ FOOD INC.,TX,54,4/15/20
"e $150,000-350,000",TELEIOS LEARNING CENTERS INCORPORATED,TX,54,4/11/20
"e $150,000-350,000","TEN LBS, LTD.",TX,54,4/15/20
"e $150,000-350,000",THE LD 24548 GROUP LLC,TX,54,4/15/20
"e $150,000-350,000","TRUE BLESSINGS, LLC",TX,54,4/8/20
"e $150,000-350,000",TS WAXAHACHIE LLC,TX,54,4/13/20
"e $150,000-350,000","UNION CANYONS, LLC",TX,54,4/4/20
"e $150,000-350,000",US ASSETS ACQUISTION LLC,TX,54,5/1/20
"e $150,000-350,000","W REAL ESTATE MANAGEMENT, LLC",TX,54,4/9/20
"e $150,000-350,000",WASHOLOGY LLC,TX,54,4/9/20
"e $150,000-350,000","WEST TEXAS WINGS, INC.",TX,54,4/10/20
"e $150,000-350,000","WOLFE NURSERY DIRECT, CO,",TX,54,5/6/20
"e $150,000-350,000","WRENCHED UP ROUSTABOUT, LLC.",TX,54,4/7/20
"e $150,000-350,000",XL OILFIELD SERVICES LLC,TX,54,4/14/20
"e $150,000-350,000","YASMIN, INC.",TX,54,4/15/20
"e $150,000-350,000","YOUNG MEN'S CHRISTIAN ASSOCIATION OF PALESTINE, TEXAS",TX,54,4/7/20
c $1-2 million,"ARNOLD REFRIGERATION, INC.",TX,55,4/9/20
c $1-2 million,"COASTAL DRILLING COMPANY, LLC",TX,55,4/27/20
c $1-2 million,CRITICAL PROJECT SERVICES LLC,TX,55,4/8/20
c $1-2 million,"CUSTOM TRENCH, INC.",TX,55,4/9/20
c $1-2 million,DEAF SMITH ELECTRIC COOPERATIVE INC.,TX,55,4/28/20
c $1-2 million,DIVISIONONE CONSTRUCTION LLC,TX,55,4/15/20
c $1-2 million,FAIRFIELD INDUSTRIES INCORPORATED,TX,55,4/10/20
c $1-2 million,"FILE & SERVEXPRESS, LLC",TX,55,4/12/20
c $1-2 million,FLEXERA GLOBAL INC,TX,55,4/14/20
c $1-2 million,"ICT ENERGY SOLUTIONS, LLC",TX,55,4/5/20
c $1-2 million,IRIS TELEHEALTH MEDICAL GROUP PA,TX,55,4/27/20
c $1-2 million,J Z RUSSELL INDUSTRIES INC.,TX,55,5/3/20
c $1-2 million,K2VIEW LLC,TX,55,4/28/20
c $1-2 million,"LINKS CONSTRUCTION, LLC",TX,55,4/6/20
c $1-2 million,LSPM LLC,TX,55,4/14/20
c $1-2 million,MACDONALD DEVIN ZIEGLER MADDEN KENEFICK & HARRIS P.C.,TX,55,4/8/20
c $1-2 million,PANTERA ENERGY COMPANY,TX,55,4/4/20
c $1-2 million,"PIECES TECHNOLOGIES, INC.",TX,55,4/13/20
c $1-2 million,"POCC ORGANIZATION, LLC",TX,55,4/14/20
c $1-2 million,"ROC-HOUSTONN, P.A.",TX,55,4/27/20
c $1-2 million,"SPIRIT ENVIRONMENTAL, LLC",TX,55,4/9/20
c $1-2 million,"STARK AUTOMOTIVE, INC.",TX,55,4/9/20
c $1-2 million,"TGE INDUSTRIAL SERVICES, LLC",TX,55,4/6/20
c $1-2 million,"TUSK ENTERPRISES, LLC",TX,55,4/13/20
c $1-2 million,TVG INC.,TX,55,4/5/20
c $1-2 million,"US-ANALYTICS SOLUTIONS GROUP, LLC",TX,55,4/10/20
c $1-2 million,WALLY'S EQUIPMENT INCORPORATED,TX,55,4/5/20
c $1-2 million,"WRA ARCHITECTS, INC.",TX,55,4/9/20
"d $350,000-1 million","51 OILFIELD SERVICES, LLC",TX,55,4/3/20
"d $350,000-1 million",7713 RESTAURANT GROUP LTD,TX,55,4/30/20
"d $350,000-1 million","A.M.S. COMPANY, INC.",TX,55,4/9/20
"d $350,000-1 million",ACTION CREDIT LLC,TX,55,4/5/20
"d $350,000-1 million",ALEXANDERS MACHINE AND MAINTENANCE SERVICE COMPANY INC.,TX,55,4/10/20
"d $350,000-1 million","AMERICAN ARTHRITIS & RHEUMATOLOGY ASSOCIATES  TX, PLLC",TX,55,4/30/20
"d $350,000-1 million","AMERICAN CARTON COMPANY, INC",TX,55,4/7/20
"d $350,000-1 million",ATRON GROUP LLC,TX,55,4/10/20
"d $350,000-1 million","AUSTIN GERIATRIC SPECIALISTS, P.A.",TX,55,4/14/20
"d $350,000-1 million",AZTEC CHEVROLET LLC,TX,55,4/27/20
"d $350,000-1 million","B-CORP UTILITIES, INC.",TX,55,4/12/20
"d $350,000-1 million","BACCHANAL HOSPITALITY, LIMITED LIABILITY COMPANY",TX,55,4/6/20
"d $350,000-1 million",BAYAN IMPORTS INC,TX,55,4/14/20
"d $350,000-1 million","BB OAK CREEK RANCH, LLC",TX,55,4/10/20
"d $350,000-1 million","BEAUMONT MANUFACTURING AND DISTRIBUTION COMPANY, LLC",TX,55,4/4/20
"d $350,000-1 million","BETTER WORLD PROPERTIES, LLC",TX,55,4/12/20
"d $350,000-1 million","BIBBENTUCKERS, LLC",TX,55,4/14/20
"d $350,000-1 million","BLAZEK & VETTERLING, LLC",TX,55,4/27/20
"d $350,000-1 million",BOGGUS TIPTON MOTORS LLC,TX,55,4/10/20
"d $350,000-1 million","BRAIN & SPINE CENTER OF SOUTHEAST TEXAS, PLLC",TX,55,4/10/20
"d $350,000-1 million","BRIGHT REALTY, LLC",TX,55,4/13/20
"d $350,000-1 million",BROWNSTONE RESIDENTIAL LLC,TX,55,4/14/20
"d $350,000-1 million",BULLA PLANO LLC,TX,55,4/7/20
"d $350,000-1 million",BURRUS & MATTHEWS INC,TX,55,4/28/20
"d $350,000-1 million","BUTLER BROTHERS HOSPITALITY GROUP, LLC",TX,55,4/16/20
"d $350,000-1 million",CANYON CREEK PRESBYTERIAN CHURCH,TX,55,4/7/20
"d $350,000-1 million",CENTRAL PARK EAR NOSE AND THROAT LLP,TX,55,4/11/20
"d $350,000-1 million","CENTRAL PYRAMID ACCOUNTING, INC.",TX,55,4/8/20
"d $350,000-1 million","CKC HOLDINGS, LLC",TX,55,4/7/20
"d $350,000-1 million","COCKERELL DEMATOPATHOLOGY, PA",TX,55,4/13/20
"d $350,000-1 million",COLONIAL OAKS SENIOR IVING KATY MGT TX LLC,TX,55,4/28/20
"d $350,000-1 million","COMPRESSED AIR SYSTEMS, L.L.C.",TX,55,4/7/20
"d $350,000-1 million",COWBOY MOTORSPORTS OF AUSTIN LP,TX,55,4/10/20
"d $350,000-1 million",CRISIS RESPONSE COMPANY LLC,TX,55,4/14/20
"d $350,000-1 million","CUT RATE SPORTING GOODS, INC.",TX,55,4/9/20
"d $350,000-1 million","DAJ RESTAURANT FW, LTD",TX,55,4/5/20
"d $350,000-1 million",DALLAS SERVICES,TX,55,4/5/20
"d $350,000-1 million",DIAMOND P ENTERPRISES INC,TX,55,4/27/20
"d $350,000-1 million","DIVINITY FAMILY SERVICES, INC.",TX,55,4/27/20
"d $350,000-1 million","DOS PELICULAS, LLC",TX,55,4/10/20
"d $350,000-1 million",DOUGLASS NISSAN OF WACO LLC,TX,55,4/8/20
"d $350,000-1 million","DSA OPERATING COMPANY, LLC",TX,55,4/13/20
"d $350,000-1 million",ECLIPSE PROFESSIONAL SERVICES LLC,TX,55,5/1/20
"d $350,000-1 million","EFI PANELS SYSTEMS, LLC",TX,55,4/13/20
"d $350,000-1 million",ELIZABETH STREET CAFE LLC,TX,55,4/11/20
"d $350,000-1 million",EMPOWER CAPITAL PARTNERS LLC,TX,55,4/14/20
"d $350,000-1 million",ENTERHEALTH LLC,TX,55,4/6/20
"d $350,000-1 million","ETEX ENVIRO-CARE, INC.",TX,55,4/27/20
"d $350,000-1 million","FIRST BAPTIST CHURCH, CARROLLTON, TEXAS",TX,55,4/5/20
"d $350,000-1 million",FIVE-R ENTERPRISES INC,TX,55,4/6/20
"d $350,000-1 million","FORT WORTH LUMBER COMPANY, L.P.",TX,55,4/11/20
"d $350,000-1 million","FOSTER CM GROUP, INC",TX,55,4/10/20
"d $350,000-1 million",FREEMAN PAVIN LLC,TX,55,4/7/20
"d $350,000-1 million","GM OILFIELD & TRUCKING SERVICES, LLC",TX,55,4/7/20
"d $350,000-1 million",GOLDTHWAITE SKILLED CARE LLC,TX,55,4/14/20
"d $350,000-1 million","GOMCA FAMILY RESTAURANTS, LLC",TX,55,4/28/20
